theta1,theta2
2.009769355198732566e+00,5.381554029778511383e-01
1.999889187589192874e+00,5.049882711304691796e-01
1.940990873440973541e+00,5.287346045837146846e-01
1.914318870295433683e+00,5.945162973178396149e-01
1.938622059264918152e+00,5.701850341622294316e-01
1.908343060627118115e+00,5.577700681175591368e-01
1.923267465970325274e+00,6.084362432625158856e-01
1.873987995892743230e+00,6.079151134535520917e-01
1.869406456674532091e+00,6.522441416905384592e-01
1.863094293143511049e+00,6.803098233987135979e-01
1.886956236236079443e+00,5.970519657949996395e-01
1.912691527909958777e+00,6.610341730502113933e-01
1.870420978799384182e+00,6.303511496547840043e-01
1.880246305999896617e+00,6.155840668476726396e-01
1.845550195053768716e+00,5.958840511962484321e-01
1.772806909201900538e+00,5.967468422917892035e-01
1.780399292063545191e+00,6.793124303165811728e-01
1.814827748071281555e+00,6.861640590991202604e-01
1.769065776639393350e+00,6.365672839739642264e-01
1.711815629226267177e+00,6.660348959751248854e-01
1.714050218359381317e+00,6.697683482797979204e-01
1.696636446472239879e+00,7.284172818731614596e-01
1.623956282979579502e+00,7.920333171187132759e-01
1.658330159432845008e+00,7.861966937436640768e-01
1.680082132158441599e+00,7.243528818519613388e-01
1.685807614044781300e+00,7.651230942931779300e-01
1.719572655538123218e+00,7.540689883957342188e-01
1.672481111275607502e+00,8.003049721702248931e-01
1.672481111275607502e+00,8.003049721702248931e-01
1.681643505594536681e+00,8.591247101414086762e-01
1.683816994368167341e+00,8.905662459867826897e-01
1.654577725111052500e+00,9.128116045233882758e-01
1.589407183709273141e+00,8.723985244000318495e-01
1.527481165127061224e+00,9.738539368695063869e-01
1.524460700389432599e+00,9.930402278560543916e-01
1.550567699526655963e+00,9.455140856045752829e-01
1.537192109494813996e+00,9.760812570497234830e-01
1.517557837717640190e+00,1.018581431176305951e+00
1.458871167783112988e+00,1.016294196738323441e+00
1.384973015952239095e+00,9.782347103662333287e-01
1.384973015952239095e+00,9.782347103662333287e-01
1.384973015952239095e+00,9.782347103662333287e-01
1.434238819634145568e+00,9.536313358644847860e-01
1.493619384323896515e+00,9.024046480479570587e-01
1.470293238012235770e+00,8.801581330696354177e-01
1.483525463676527822e+00,9.712848467016544918e-01
1.469497424060510316e+00,9.078116848532036265e-01
1.469497424060510316e+00,9.078116848532036265e-01
1.419369672031474572e+00,8.940747103852423328e-01
1.391849231826155275e+00,9.161721174766632725e-01
1.470151836744462148e+00,9.378933732455695393e-01
1.481752341952451868e+00,8.989091239776743070e-01
1.500714742283548730e+00,9.365446540329780412e-01
1.512725631000181314e+00,9.269394677068755195e-01
1.530202980308410954e+00,1.023995041482176571e+00
1.562649321050086915e+00,1.019646674499083971e+00
1.549462129238656338e+00,1.071189028523771292e+00
1.462978656455283355e+00,1.076914278737904906e+00
1.462978656455283355e+00,1.076914278737904906e+00
1.427709455597839794e+00,1.069534370807893264e+00
1.479390097480163258e+00,1.109380999039845994e+00
1.431901489575784225e+00,1.053766105020542909e+00
1.458658170751365279e+00,1.032803040987280818e+00
1.533411145886657279e+00,1.004809622262267998e+00
1.551919918527648656e+00,1.038726966528219497e+00
1.550361989348153724e+00,1.087200881816311693e+00
1.477941115609378242e+00,1.062006197294735887e+00
1.457543928216804119e+00,1.120093659207547887e+00
1.430875632329338343e+00,1.065960181809315177e+00
1.411903557764491390e+00,1.089312057027691072e+00
1.355422939674054694e+00,1.062161100265394342e+00
1.367293759917943108e+00,1.112985574666242927e+00
1.374418747307243116e+00,1.073215230149719757e+00
1.489113233435536365e+00,1.058808838114766449e+00
1.494490328643541144e+00,1.074781952917936767e+00
1.480760716343432426e+00,9.723663304975496136e-01
1.533812486586729085e+00,9.532055990624324071e-01
1.593120686472681902e+00,1.044695889474247963e+00
1.650986705844245339e+00,1.070390525362269196e+00
1.624812388740248581e+00,1.084746745136698332e+00
1.639444383069739164e+00,1.156160642781326686e+00
1.630861027320510193e+00,1.094982549719000442e+00
1.630861027320510193e+00,1.094982549719000442e+00
1.634775485044827725e+00,1.052676124897533594e+00
1.595090186026845824e+00,1.072516438977095365e+00
1.484686662580077199e+00,1.037078774906801559e+00
1.498184852281156276e+00,1.102781156081006575e+00
1.510673972189749081e+00,1.081660960178498332e+00
1.485907614937582055e+00,1.068051977951612219e+00
1.525854460642335875e+00,1.082895028629607959e+00
1.547367442021459150e+00,9.916043516803487723e-01
1.641627539970448746e+00,1.077861465454885259e+00
1.650666490877172432e+00,1.062587216651053268e+00
1.651584756485630745e+00,1.039574518135582215e+00
1.652469159731550619e+00,1.012811382910065117e+00
1.656752513977854058e+00,1.003752043722700771e+00
1.624470395616037122e+00,1.053999819444991992e+00
1.629013074884994916e+00,1.059813575947861075e+00
1.555896494427754906e+00,1.146398225380542257e+00
1.503521873474106041e+00,1.058333937045567774e+00
1.470675413736632464e+00,1.100352378066870473e+00
1.531577062530977695e+00,1.107482652907112675e+00
1.537278756953198267e+00,1.178687107746136498e+00
1.553042328361188718e+00,1.153342040658330570e+00
1.539108931117059820e+00,1.141866331303648785e+00
1.477032507710618559e+00,1.185727414279957870e+00
1.476518654514784590e+00,1.084660156720799185e+00
1.472129354688400449e+00,9.696349566090648464e-01
1.453271166628839817e+00,9.967368501021085514e-01
1.372487451506387846e+00,9.594374717015002885e-01
1.358270133632670795e+00,1.035796728910693965e+00
1.342209183820793683e+00,1.090415322020932498e+00
1.398358180824938346e+00,1.044915341890251481e+00
1.364422532748694739e+00,1.041913141777514262e+00
1.386359284751568444e+00,1.067141355544237502e+00
1.415900157602016041e+00,9.822195542048610672e-01
1.410027354735128080e+00,9.932658873105693065e-01
1.364465863797451828e+00,1.030550436012936943e+00
1.393868551888841179e+00,9.843520354812255180e-01
1.411704774427254172e+00,1.023941849583543062e+00
1.455325061765161410e+00,1.043226145917568015e+00
1.493717734575251921e+00,1.035259758775952443e+00
1.545161150311044285e+00,1.020070478722832741e+00
1.550654643939070487e+00,1.001392704959324975e+00
1.531378225203827270e+00,9.479985613823136426e-01
1.488100972043535197e+00,9.831541774516459054e-01
1.527422477449371652e+00,1.016923557755949448e+00
1.561102434587869014e+00,1.015133176778614699e+00
1.558693288238949481e+00,9.566401214620037230e-01
1.431482106782101749e+00,9.389827057750412820e-01
1.418959176582305304e+00,9.127421515637772487e-01
1.321527190729061774e+00,9.402105718996177641e-01
1.249611963695806516e+00,9.071886822040134968e-01
1.288453271948789780e+00,9.361475446603833017e-01
1.307633166007960757e+00,9.600263502302336382e-01
1.307633166007960757e+00,9.600263502302336382e-01
1.242076818521389736e+00,9.299718719281639956e-01
1.273627667852974321e+00,8.819622439068045550e-01
1.271789747100739110e+00,8.637087706134201071e-01
1.292178321379095163e+00,8.360818798826442633e-01
1.196514715899418269e+00,8.529029380311389241e-01
1.200594399902955578e+00,8.497090120539171343e-01
1.136946455755163177e+00,8.452487087935905974e-01
1.189916500664106369e+00,8.524677629928002487e-01
1.088891842137879040e+00,7.995612770964353189e-01
1.078143820144849663e+00,8.717581152813134171e-01
1.118865018729224614e+00,8.367417571299563539e-01
1.163557621805709985e+00,8.425870508213442189e-01
1.178217965359651398e+00,9.143137196593951188e-01
1.158085847414838332e+00,8.771138929543540463e-01
1.187953166466738431e+00,9.363041037832382507e-01
1.183891774809105568e+00,9.457985868358972370e-01
1.166822735956629442e+00,9.598902110386383635e-01
1.129605288684154774e+00,9.839679344230927160e-01
1.105713199338788755e+00,9.076340042848018985e-01
1.094930880578540711e+00,9.141629538409530298e-01
1.049141119976109149e+00,1.003425944282395399e+00
1.019595612296064990e+00,9.640376618027678424e-01
1.035816285838491835e+00,9.474251093124234080e-01
9.595852235325024182e-01,9.478993732072743539e-01
8.832720090485817188e-01,1.019821325026617487e+00
8.529128383022361870e-01,1.050699539914162761e+00
8.387977576274288083e-01,1.046031821349860502e+00
7.991841980772048659e-01,1.033254907083067442e+00
7.126685677570082644e-01,1.066124566460259659e+00
7.252131817255222934e-01,1.119617986887266881e+00
7.053231890551598937e-01,1.149099882326073629e+00
7.161454563544805696e-01,1.162637331135683905e+00
6.949917686923806626e-01,1.158294823823109887e+00
6.622396724297263670e-01,1.122187589983554057e+00
6.202616293855043317e-01,1.115987767589136537e+00
6.119103097552052173e-01,1.113260805957766442e+00
5.344987764656593532e-01,1.134914140281765071e+00
6.019858120669674406e-01,1.100012763923852388e+00
6.088343141063959907e-01,1.153903901981960134e+00
6.088343141063959907e-01,1.153903901981960134e+00
6.181948150306026957e-01,1.112204588659013282e+00
7.154991346048058531e-01,1.129111208576299319e+00
6.642326570664033314e-01,1.066537680458229609e+00
6.229266737405211307e-01,1.039351007867052035e+00
7.010237005500898899e-01,1.027815844382899302e+00
6.234690611847715225e-01,1.017147160274284090e+00
5.556744098967111301e-01,1.011981809440959168e+00
5.879632727232170231e-01,9.142759792193974056e-01
6.331143627426998322e-01,9.373531711192523153e-01
5.987973534583541646e-01,9.189443131103556262e-01
6.374210540597066155e-01,9.886291506527439266e-01
6.310221683859750241e-01,9.799363047284167516e-01
6.586176609033064233e-01,9.787349884175213788e-01
6.267194399741504718e-01,1.018401540168194286e+00
6.891839077878932907e-01,9.685806070483606867e-01
7.077250030467903130e-01,1.029291993769767322e+00
7.061963638296655521e-01,9.637109248984303544e-01
7.401964146150632473e-01,8.824426831973647412e-01
7.250674193813617663e-01,8.383801359887572691e-01
7.290596300592011580e-01,8.687078726401685769e-01
7.653009080884716209e-01,8.270531579251002574e-01
8.178317125389160669e-01,8.099110798196238470e-01
8.774058804232414133e-01,8.507248092312658105e-01
9.633820861297694993e-01,8.581140364018585709e-01
9.744012271168714934e-01,8.392907100477654536e-01
9.718706173733331344e-01,7.928925777277096021e-01
1.044007343850610559e+00,8.593653216732585198e-01
1.058938902993075581e+00,8.359078128163341947e-01
1.096995968625713136e+00,8.675747396969173408e-01
1.140809221332874435e+00,8.871232318335093847e-01
1.080465704139127014e+00,8.350844765637155387e-01
1.067634837385986524e+00,8.558987427523585545e-01
1.079853844629143911e+00,8.723023209848951298e-01
1.078605018502892143e+00,8.296069439433357839e-01
1.030520656498495891e+00,8.184315563684828598e-01
1.030520656498495891e+00,8.184315563684828598e-01
1.006167185899601302e+00,8.443446768677302927e-01
9.101448362536759262e-01,8.147988552657160488e-01
8.049350462570883380e-01,8.162797346324190961e-01
8.487149584422406523e-01,7.490025410140855877e-01
8.202021391910605530e-01,8.290029230035532715e-01
7.914738416307354196e-01,8.800135727107214478e-01
8.557107350826899106e-01,8.667831578925895286e-01
8.615090347370366608e-01,9.007230655322135959e-01
7.702848685916638960e-01,8.523970355315848568e-01
7.602885630448042997e-01,8.281940826362943486e-01
7.052574319046188700e-01,8.404350871754959762e-01
7.080784378719144900e-01,7.880744556590434380e-01
6.918160366120845728e-01,7.060261856081251342e-01
5.925092738909336632e-01,6.720796583747475905e-01
5.925092738909336632e-01,6.720796583747475905e-01
6.513359735085584301e-01,5.660025416190117564e-01
6.103214486506838288e-01,5.704891934712293944e-01
5.789880208449732502e-01,6.070121422538705680e-01
5.699314163460019733e-01,6.108537810042015126e-01
6.123017871875719997e-01,6.069869192533803304e-01
5.953022316478189246e-01,5.632791845254991880e-01
6.279695032704560864e-01,6.413597235513976980e-01
7.018206234699668755e-01,5.530332773803997570e-01
6.861949535231369746e-01,4.750997238766181407e-01
5.789381413184778724e-01,5.208103739257833320e-01
5.769443758224851448e-01,5.342815247436158987e-01
5.262108366079027988e-01,5.294048270551758861e-01
5.043934487770966868e-01,4.270628532844643055e-01
5.260707977119998269e-01,3.652507140719770673e-01
5.113619534083342355e-01,2.666941702578013440e-01
4.167556887671883259e-01,2.886246074746079415e-01
3.505182955287806101e-01,3.225348393340792263e-01
3.931065856346197540e-01,3.441365132069796884e-01
3.081720539419655625e-01,2.871119604890109978e-01
3.396403990720231469e-01,2.072422632786927177e-01
3.455251285979077380e-01,1.558807339781568269e-01
3.638503109854004935e-01,1.910331992124581491e-01
4.303428139881631531e-01,2.279679631713571464e-01
3.749521401906844575e-01,2.441108610889157760e-01
3.306145733015113386e-01,3.139711955451361947e-01
3.503631413803313110e-01,2.502410068955515099e-01
2.995705540187678650e-01,2.462042721183333172e-01
2.970051477983363108e-01,2.073136327102931276e-01
3.008425397431640502e-01,2.143621350159980177e-01
3.206809826850128275e-01,3.160512606042932271e-01
3.174127866195312064e-01,4.093314996090492430e-01
2.646681750249809673e-01,5.255179327905459274e-01
2.980085107713069670e-01,4.598698337059761165e-01
3.445515806437513540e-01,3.274302530215667528e-01
3.650121181312727670e-01,3.609517618620279311e-01
3.756775261247227715e-01,3.833368292552830070e-01
2.470190160465976503e-01,3.083465956666293639e-01
3.012499155834097997e-01,3.856982488603969972e-01
3.258603118985791136e-01,4.623497105528732165e-01
2.806111275674358918e-01,5.382317891056858095e-01
1.986387920072943958e-01,5.485977678862058449e-01
1.987473343670915216e-01,4.742753859911850167e-01
1.994682198844279220e-01,4.542478753776351685e-01
2.383747423521508091e-01,4.931863895289378963e-01
2.476337503377153137e-01,4.724372566380544147e-01
1.897791604085986850e-01,4.360080621503144571e-01
1.712323727594391443e-01,3.444779660218842410e-01
7.989014947587746995e-02,3.994294626509587443e-01
-5.697862519152949168e-02,3.920178429377224605e-01
2.367924985641470248e-02,4.696539732205933237e-01
3.803462233029543393e-02,4.908182200858226540e-01
2.968828264758954089e-02,4.705997296138027530e-01
-3.034001191691192145e-03,5.706070824730059554e-01
-6.873667642657532717e-02,5.433318395881753249e-01
-9.375500564514469004e-02,5.170362925708660295e-01
-1.091528590521364528e-01,5.137976259678124213e-01
-1.091528590521364528e-01,5.137976259678124213e-01
-8.212382052748848360e-02,5.161313929506053944e-01
-3.123994122257224559e-02,4.626787463218487439e-01
-2.072846129736151399e-02,5.263476708168807194e-01
-5.611713260790274910e-02,5.147428803209923576e-01
-8.946615856349846019e-02,4.425631512459797801e-01
-1.124044230782777903e-01,4.012105902001408264e-01
-1.598075228026884509e-01,3.318766918478307515e-01
-1.655901907154684882e-01,3.639086745975505521e-01
-2.326930810177104125e-01,3.570315512243087408e-01
-2.657507595797787281e-01,3.380942604419387987e-01
-2.892514528831612308e-01,4.029946009419496655e-01
-3.450905910059579584e-01,3.845358984922517265e-01
-3.727880080590588174e-01,3.879746438233702688e-01
-3.416114506346664692e-01,4.089866055488764474e-01
-3.384161081428810891e-01,4.719844046233326318e-01
-2.971462861332232475e-01,4.477230934678881891e-01
-3.776538444326587030e-01,3.968774733839645075e-01
-4.776079827672723987e-01,3.052797085409852396e-01
-4.776079827672723987e-01,3.052797085409852396e-01
-4.767426655838157834e-01,3.214723075811277142e-01
-4.767426655838157834e-01,3.214723075811277142e-01
-4.983602582837524109e-01,3.073976929317042694e-01
-4.640202772603067016e-01,2.678470322521195879e-01
-4.705889931565444551e-01,2.268659293608799588e-01
-5.016434190896416068e-01,2.631969704779361652e-01
-4.787862264565082571e-01,2.457799611671946938e-01
-5.950057584420893608e-01,2.600056554615182147e-01
-6.399396965238258739e-01,1.662227240215045088e-01
-6.798606017038856253e-01,2.307458602684713811e-01
-6.687183688381842517e-01,2.486612645573489100e-01
-7.392811549302170659e-01,2.897547531703053569e-01
-7.937073248444244111e-01,3.384878580739136833e-01
-7.109117619022137236e-01,2.780243059990656351e-01
-6.649426174133816758e-01,2.844338818287129866e-01
-6.664409152704873218e-01,3.106295478814683486e-01
-6.744252582659663320e-01,2.886074967188212992e-01
-6.503343393410229156e-01,3.234519038214400677e-01
